time

# header_update,time,theta

# header_update,time,theta,motor velocity
12:50:38.170,266.48267048055044,-0.04
12:50:38.216,270.1782482586617,-1.49
12:50:38.263,275.97658114462854,1.52
12:50:38.311,281.24779285914383,-1.53
12:50:38.357,291.795945866125,-0.77
12:50:38.403,301.7310340323962,-1.52
12:50:38.450,312.1875137921684,1.3
12:50:38.496,321.50380753977913,-1.53
12:50:38.544,329.3246814422937,1.49
12:50:38.592,336.79605108982406,0.77
12:50:38.638,341.8094317965642,0.77
12:50:38.683,346.3759054231606,-1.51
12:50:38.731,349.5386324518697,-1.53
12:50:38.777,351.475229799159,0.25
12:50:38.823,350.2433705397886,0.25
12:50:38.883,346.9030265946121,0.08
12:50:38.930,342.1589360515483,0.08
12:50:38.975,336.00536933264675,0.08
12:50:39.021,327.2161967564876,0.08
12:50:39.067,318.249407263861,1.48
12:50:39.115,307.7069838348304,-0.34
12:50:39.160,297.9495125850265,-1.51
12:50:39.207,288.81083575388317,0.72
12:50:39.253,282.74321270424,0.77
12:50:39.299,275.0082824709839,-0.78
12:50:39.346,268.2416509113724,1.52
12:50:39.394,261.7385799374867,-1.52
12:50:39.441,255.8485738043109,-0.49
12:50:39.487,250.39974517332826,-1.52
12:50:39.532,244.7732996258782,-1.53
12:50:39.580,239.76564849708873,-1.52
12:50:39.625,236.9524257233637,-1.52
12:50:39.673,232.99901693747722,1.5
12:50:39.719,229.83628990876804,0.25
12:50:39.767,226.75950654931725,1.53
12:50:39.814,223.15560201841492,0.39
12:50:39.861,221.31067791833462,0.71
12:50:39.908,220.5199961611573,-0.49
12:50:39.955,219.99287498970574,0.49
12:50:40.003,218.84695939959377,-1.52
12:50:40.049,217.00203529951338,1.52
12:50:40.094,215.59828870162616,-0.19
12:50:40.142,213.31218709935268,1.52
12:50:40.186,210.2354037399019,1.52
12:50:40.233,206.6314992089996,0.3
12:50:40.279,202.23691292092002,-0.71
12:50:40.325,197.66470971637304,-0.71
12:50:40.371,192.2158810853904,-0.26
12:50:40.417,185.3633058565205,0.12
12:50:40.463,178.7685616354258,-0.78
12:50:40.523,168.6615861306378,0.49
12:50:40.570,159.87241355447858,0.49
12:50:40.616,150.3785028904005,0.01
12:50:40.660,140.00796679988673,0.17
12:50:40.708,129.1103095379214,0.71
12:50:40.754,116.6312887616015,-1.47
12:50:40.799,106.96549075900658,-1.52
12:50:40.845,95.53498274763919,0.72
12:50:40.890,86.48224958575422,-0.78
12:50:40.936,79.45205744041697,-0.72
12:50:40.983,71.98068779288658,0.71
12:50:41.030,66.44591549264553,-0.78
12:50:41.076,61.965385535307526,-0.78
12:50:41.123,57.129621745034804,-0.38
12:50:41.170,53.703334130599856,-0.37
12:50:41.217,50.626550771149084,-1.53
12:50:41.263,48.518066085342966,-1.53
12:50:41.309,47.02264624024678,-1.53
12:50:41.355,46.23196448306948,1.52
12:50:41.402,46.31790815232789,1.52
12:50:41.449,46.93097299303782,1.52
12:50:41.495,48.426392838134,1.52
12:50:41.542,50.271316938214355,1.52
12:50:41.588,53.08453971193937,1.52
12:50:41.650,58.36148100440522,1.52
12:50:41.697,61.78776861884017,1.52
12:50:41.744,66.44591549264553,1.52
12:50:41.806,74.44440631162743,-0.52
12:50:41.851,82.17933654488357,1.5
12:50:41.898,89.03191177375346,1.48
12:50:41.943,97.99870126638001,1.48
12:50:41.990,107.31499501399075,1.48
12:50:42.036,118.0350353594887,0.77
12:50:42.083,127.6148896928252,0.52
12:50:42.128,136.318118599726,1.49
12:50:42.174,144.84373059015945,1.49
12:50:42.221,152.84222140914136,1.49
12:50:42.268,158.81817121157553,-1.53
12:50:42.314,164.7081773447513,-1.3
12:50:42.362,168.5756424613794,-1.49
12:50:42.409,171.82431315934699,-1.52
12:50:42.456,173.58329359016892,0.49
12:50:42.502,174.46564859455518,-1.52
12:50:42.549,174.37397534734623,1.47
12:50:42.594,173.23378933518475,1.5
12:50:42.641,171.21124831863705,-0.52
12:50:42.686,167.7849607042021,1.47
12:50:42.733,163.4763180853809,-0.52
12:50:42.781,157.67798519941405,0.72
12:50:42.827,151.52441848051254,0.72
12:50:42.873,144.58017000443368,0.71
12:50:42.921,135.7909974282745,-1.5
12:50:42.968,126.65232059713112,-0.76
12:50:43.015,117.50791418803718,-0.76
12:50:43.061,108.54685427336118,-1.52
12:50:43.108,99.66600844999302,0.77
12:50:43.154,90.44138794959125,1.47
12:50:43.199,83.23357888778663,-0.78
12:50:43.245,76.63883466669195,-0.78
12:50:43.293,71.19000603570929,0.71
12:50:43.340,66.26829857617817,0.49
12:50:43.387,62.75606729248482,-0.18
12:50:43.433,58.796928928647795,-1.3
12:50:43.479,56.86606115930904,-1.31
12:50:43.540,54.05283838558403,-1.31
12:50:43.586,53.262156628406736,-1.31
12:50:43.633,52.7350354569552,-1.31
12:50:43.679,52.7350354569552,-1.31
12:50:43.726,53.703334130599856,-1.31
12:50:43.772,55.021137059228685,-1.31
12:50:43.819,57.129621745034804,-1.31
12:50:43.865,59.94284451875981,-1.31
12:50:43.910,63.10557154746898,-1.31
12:50:43.956,66.7954197476297,-1.52
12:50:44.004,71.36762295217666,0.02
12:50:44.052,76.99406849962669,1.48
12:50:44.099,83.14190564057769,0.52
12:50:44.145,90.44138794959125,-0.03
12:50:44.192,98.2622618521058,-1.49
12:50:44.239,107.7561725161839,-1.53
12:50:44.287,115.57704641869843,0.3
12:50:44.333,124.10265840913186,0.77
12:50:44.379,131.74591539517905,1.52
12:50:44.427,139.04539770419262,1.52
12:50:44.475,146.07558984952988,1.52
12:50:44.522,152.31510023768982,1.52
12:50:44.569,156.44612594004366,-1.53
12:50:44.616,160.05003047094596,-0.17
12:50:44.663,162.77157999746203,0.48
12:50:44.710,164.2669998425582,0.77
12:50:44.755,164.79412101400973,0.3
12:50:44.801,164.35294351181662,0.19
12:50:44.848,163.03514058318777,-0.39
12:50:44.893,160.5771516423975,0.77
12:50:44.940,157.32275136647937,0.71
