time

# header_update,time,motor velocity
14:34:44.102,0.86

# header_update,time,motor velocity,theta
14:38:04.751,1.52,327.9209348444065
14:38:04.799,0.69,328.1844954301322
14:38:04.846,1.51,328.00687851366484
14:38:04.894,1.48,328.5339996851164
14:38:04.940,1.48,327.9209348444065
14:38:04.987,1.51,328.2704390993906
14:38:05.033,1.51,328.1844954301322
14:38:05.079,1.51,327.9209348444065
14:38:05.127,1.51,328.0985517608738
14:38:05.172,1.5,328.0985517608738
14:38:05.219,1.5,327.7433179279391
14:38:05.266,1.47,327.6573742586807
14:38:05.313,1.26,328.2704390993906
14:38:05.358,0.76,327.9209348444065
14:38:05.404,1.47,327.8292615971975
14:38:05.450,1.52,328.1844954301322
14:38:05.496,1.52,328.1844954301322
14:38:05.543,1.52,328.2704390993906
14:38:05.591,1.47,328.3621123465996
14:38:05.636,1.47,328.7975602708422
14:38:05.697,1.47,327.9209348444065
14:38:05.744,0.77,327.56570101147173
14:38:05.790,1.51,328.00687851366484
14:38:05.837,1.47,328.7116166015837
14:38:05.884,1.47,328.5339996851164
14:38:05.930,0.15,329.67991527522844
14:38:05.977,0.3,329.7658589444868
14:38:06.021,-0.25,327.8292615971975
14:38:06.069,1.52,322.38043296621487
14:38:06.114,0.52,315.61380140660333
14:38:06.160,-0.17,308.5836092612661
14:38:06.205,-2.45,301.5534171159288
14:38:06.252,-2.95,295.2222334805599
14:38:06.299,-2.95,288.10609766596434
14:38:06.346,-1.49,283.53389446141733
14:38:06.392,-1.5,277.64388832824153
14:38:06.437,-1.5,275.0082824709839
14:38:06.484,-1.52,271.9314991115331
14:38:06.530,0.37,271.581994856549
14:38:06.577,-1.28,271.9314991115331
14:38:06.623,0.06,272.2867329444678
14:38:06.670,0.13,272.8997977851778
14:38:06.717,1.51,273.86809645882244
14:38:06.763,1.51,274.9223388017255
14:38:06.809,-0.77,276.41775864682165
14:38:06.856,-0.78,278.9674208348209
14:38:06.902,-1.27,281.7749140305954
14:38:06.949,-0.49,285.7340523944324
14:38:06.995,-0.77,289.2462836781258
14:38:07.056,-0.49,293.46898262768855
14:38:07.103,0.19,293.9044305519311
14:38:07.135,0.19,294.3456080541242
14:38:07.195,-0.22,295.1362898113015
14:38:07.241,0.1,297.1588308278493
14:38:07.289,-0.13,297.68595199930076
14:38:07.335,0.49,296.27647582346304
14:38:07.383,0.49,294.69511230910837
14:38:07.427,-0.49,291.887619113334
14:38:07.474,1.27,287.315415908787
14:38:07.519,-1.27,283.0067732899658
14:38:07.565,-0.52,279.8440462612566
14:38:07.612,-1.53,275.1858993874513
14:38:07.660,-1.52,269.55945384000125
14:38:07.706,-1.52,264.37418579474433
14:38:07.753,-1.51,260.50672067811627
14:38:07.799,-0.52,255.6766864657941
14:38:07.846,-0.7,251.71754810195708
14:38:07.894,-0.52,248.02769990179635
14:38:07.941,-0.22,246.00515888524862
14:38:07.986,-0.22,243.81073053018414
14:38:08.032,0.7,243.10599244226523
14:38:08.080,0.48,245.30042079732976
14:38:08.126,0.47,247.7641393160706
14:38:08.174,0.3,251.3680438469729
14:38:08.220,0.52,257.08043306368137
14:38:08.266,0.19,263.31994345184125
14:38:08.313,0.13,270.968930015839
14:38:08.360,-1.27,279.2309814205467
14:38:08.406,0.25,287.315415908787
14:38:08.454,0.25,294.3456080541242
14:38:08.500,-1.53,300.5851184422842
14:38:08.547,-0.25,307.0022457469115
14:38:08.596,-0.49,313.41937305153886
14:38:08.643,0.71,319.6588834396988
14:38:08.689,0.71,325.8124501586003
14:38:08.735,1.49,331.87434363029297
14:38:08.783,-0.71,334.9511269897437
14:38:08.830,-0.06,336.9736680062914
14:38:08.876,-0.12,339.08215269209757
14:38:08.921,-1.26,340.314011951468
14:38:08.968,0.22,340.9270767921779
14:38:09.013,0.3,341.981319135081
14:38:09.061,0.19,342.9496178087256
14:38:09.108,1.52,344.2674207373544
14:38:09.154,0.71,345.14404616379016
14:38:09.202,-0.37,346.0264011681764
14:38:09.248,-0.36,345.9347279209675
14:38:09.295,-1.52,345.6711673352417
14:38:09.342,1.52,345.49927999672485
14:38:09.388,1.52,344.35336440661285
14:38:09.434,0.37,344.00386015162866
14:38:09.480,0.77,342.9496178087256
14:38:09.540,0.08,341.0130204614363
